專利名稱,唯一識別碼
列車位置檢測裝置及列車位置檢測方法,4572a293-1e6e-4811-b108-fa649d0cdf01
可增加抓取範圍之救生圈,45675f32-8ea4-4fb2-84a2-8b039abe361c
可殺菌及加熱之刀架,455ae3e6-5be8-445c-b11f-5274815b3b92
進給系統的撓性變形補償方法,3ecf29c2-566b-4339-8e97-db50eef2beba
氣流搬運裝置,3eddd786-cfe9-4650-ac70-8e4ea48aa476
腫瘤抗原胜肽,3ee14ec6-757a-4c95-8652-3214fdcc8c88
復健載具,3c77d204-de39-4783-b8d7-746f74ea4828
鋁二次電池用正極及鋁二次電池,3c92fe48-119d-4857-8308-cfb85b68a41d
以燃燒反應生成物游離樣品並藉以進行質譜分析的方法及裝置,408c605c-5cc9-4d99-8224-97b258e2d341
能量轉換裝置及形成其的方法,3ff8fe9d-79fe-4c9e-81b6-86f1e9c6a877
以血液玻尿酸數値評估登革熱病毒感染者之疾病嚴重度之方法,40141a0a-e2ef-49e6-bd21-7a9cc3d4a475
具有抗菌表面之鈦或鈦合金及其製作方法,40322677-c89f-48d1-86f4-6fb371ad9927
上肢固定結構,406faf44-e3e1-4fcb-b037-9c2b72aa1600
多使用者採用相同簽記之多重接取系統,40858b30-c4cd-48a4-9a61-e042641e597d
餐桌轉盤裝置,402c37a1-3e72-419f-aac1-f7f8efc74c9c
動態顯示型監視器,40387842-e3b4-4fc5-9587-a82bc0bac4be
胜肽分子材料,46454912-cc76-43a2-add2-08c9f74b9f9f
刺五加萃取物用於治療紅血球生成反應不良之用途,46476650-3d1d-4513-b475-7d4f4a7a43f2
靶向NY-ESO-1的基因修飾免疫細胞及其用途,465c9f94-893a-4282-a046-80947e345de8
太陽光電場測評估自動化系統及其方法,4650462c-78ed-4fb4-a44a-3f4a5de655f6
分枝聚氨酯及其製法,464d4fdc-9c5d-4e99-a22d-57d883aacf6d
用於治療蟹足腫的醫藥組合物及其用途,464dd8ab-041b-4859-8070-5c070571242b
前體脂質體十一酸睪固酮調配物,4647a286-8f8d-4914-8264-4cf6c207b2bb
含有異質二氧化矽奈米粒子之氣體分離膜,4630cede-0ddc-48e4-8be0-e419554142b2
金屬奈米粒子的製造方法、載置金屬奈米粒子的載體的製造方法、及載置金屬奈米粒子的載體,475d1787-97e8-4a99-837a-3e393b46c60e
使用一包含有色胺酸與精胺酸的組合來對抗A型流感病毒感染,475ff744-4b8d-46fa-866c-b18fdb859e42
感知無線電天線,4764ec73-a2ed-4b3f-b1c1-a0772573b0a2
適用於軟體定義網路的三元內容定址記憶體裝置及其方法,474c1bb2-8c42-4139-9347-34143e54bfba
應用於膝關節X光照射之可調式攝影輔助裝置,47535b6c-cb3b-459c-989d-9d3868cfda24
調光材料、調光膜及調光積層體,473b3340-5d7d-46b7-acc3-2599a41d8b7d
多孔性薄膜的生產裝置,47845834-47b6-4a85-bf07-d6a725563023
旋轉儲能器之複合材料飛輪轉子及其製造方法,474aabec-b486-47c3-b89a-3c9e8cf5cf59
PD-1訊息抑制劑之併用療法,47dc3769-e2d4-453b-87b5-c56c4fec3805
一種荷葉萃取物用於製備預防或治療酒精性脂肪肝炎病變之醫藥組合物的用途,4791259f-d08f-4b5a-93ca-7938dad1736c
車輛旅行時間預測方法,4791da80-5692-406a-8434-89365a4190bb
醱酵馬尾藻製備方法,4780e2a7-a30c-4977-b680-edc0cc620a62
類脂酸水凝膠,4781b2fa-e58c-407f-a807-cfc4708d48db
無人機及其飛行方法與驅動裝置,47c8e743-f1e6-4fbf-9697-0e7b06dcb9a6
血液檢測方法,485358b0-a43e-47af-9c62-0afe7b3b1b12
以二維編碼文字或圖樣控制的智慧門鎖,4840e76f-1827-49b6-8a0e-f6f13916f595
電力傳輸線異常之感測方法、可感測異常之電力傳輸線及可感測異常之電力傳輸線模組,483e2798-c619-48e5-b16f-311abd0e46f9
油溶性共軛高分子及其應用,48476748-5980-4f04-8b63-101b4f8b104f
二氯丙醇的製造裝置及其製造方法,483fdb23-9ba0-4a99-8b6b-af072b09823e
共聚物及其用途,46fed6a2-78f1-4494-89c0-b4523ae39ff6
一種手勢辨識追蹤方法,46baa974-8016-40c0-8395-0adc7a929d30
壓電致動取樣平台,46f054a0-831c-48ff-8be5-6f8e9729f0e0
電子香,4728c8b9-442f-4320-8231-0109f6b4b687
電池模組,46c5ad2f-5017-4b79-8f42-5bd98e57b875
光固化立體造型裝置及方法,46ab1af0-053c-4934-88a5-946854ba1044
一種具有冷卻功能的電化學治具,46ab521a-2c7c-40cd-86af-1f9854e4c398
以人工智慧控制兩輪機具平衡的方法,4720be03-cd5c-4acd-9c83-eec38a4307c8
適用於LTE-A智慧型手機之三饋入點八頻段天線,4721343f-895e-4fa7-a8a3-13053f9bd112
船舶發電機裝置容量決策系統,491bfc2b-22fc-4290-b7ca-8eb11ecaae6f
結合小波轉換及邊緣偵測建立單張影像深度圖的裝置及其方法,492fa1da-166b-497f-b181-cfedc59fdcc5
對大腸結腸癌幹細胞具有專一性之適體及其應用,49035666-b349-44f1-83df-3a2991b25d94
具五軸量測功能之掃描探頭,4903d044-7e15-44f4-ba0d-cfc85c448df9
治療ATG4相關病症的方法,4905c3ae-f2cd-4255-b67f-8946fac66c0e
二芳基乙內醯脲類化合物,48ed1d48-8c32-49b6-9f50-9750a4646a35
油水分離膜,48f841a9-4ff3-428b-980d-7169a32804e4
車輛狀態控制方法及其系統,4926a5d5-e519-4aea-bdc8-537157720dc1
氮化碳、其製造方法及半導體材料,49223852-0778-4237-9337-4d96d771cd2c
床墊,46708bd7-451c-4fef-8136-adf0ba726039
使用多點聲場描述生成增強的聲場描述或修改的聲場描述的概念,46b262e2-850a-46ef-bab8-6343bd376435
雙向電源轉換裝置,4685af02-9bb8-4d42-95b9-d0096c09d079
使用非整數位移的分碼多工傳輸方法與系統,468a1452-7fff-4c4b-9077-893c12d0565c
光學裝置,46cfe19e-322c-4159-9fe8-c1d436c347c8
血管定位裝置及其方法,469fb71e-ce16-4499-9836-c1965c79d045
粒線體萃取裝置,48bea0c3-3eda-4655-a88d-f1f6cc7e5295
含有羧酸之益生質口腔保健組成物,48a57b4e-dfe6-4041-9912-7362224bf2e5
二氧化碳吸收劑組成物以及捕獲二氧化碳的方法,490967c7-5fa9-4969-864e-734925fdc55b
具有學習效應之多元流動網路之可靠度計算方法及其系統,48f58e67-268a-405d-b5fa-8fed3846c8fb
光纖檢測油酸含量之方法及其裝置，及光纖檢測油酸含量裝置之製造方法,48f52811-0778-4648-b243-5829d29e4360
產學協成系統與方法,482eebee-fec9-49ea-a960-eeec54a049ee
非肥胖型糖尿病鼠及其應用,48cbeb4d-83d4-4a12-af74-64b95ea3f319
阻尼器,48d0202f-a7b4-476f-9c46-5508fd9dd6d7
賣場推車防撞傷模組,4744b401-f46f-4fdc-8ddc-1553a548d201
太陽能集光裝置,48173e86-5d11-4d57-9749-bac8bfeffaed
抑制藍光溢漏之ＬＥＤ結構,4819726b-5807-460b-bb13-1d620e905bc8
低降壓轉換器,57cf1b09-020f-423a-8c93-6f67405534db
應用摻鈦藍寶石晶體光纖之寬頻光源裝置,58107024-eac0-4f65-8b30-83ce1900b22d
串流封包傳輸方法,580c8740-045d-4239-a9b2-477e0fb8a336
抗內毒素多胜肽,5864953d-6836-489d-b4c7-dc5fa7dd1f57
大學專題計量統計分析系統,58804a1c-4d1c-480b-b6ad-e799e6089718
運用於微帶線之三線式帶止結構,583d52f2-9df5-477f-989f-5a0223afe22f
手部復健裝置,583e989c-b953-495b-97d5-16031120cbf6
血液吸附材料及其製造方法,583f0c04-e48d-4c56-9b80-0a71b369e385
壓電式超音波熱電療系統,00021897-2b65-4363-9331-d7f09e5a729f
降低海面水溫之方法,000d2bae-7593-41fc-ae57-b417006da237
利用權重參數與餘數定義隱寫資料於區塊截斷編碼影像的方法、影像壓縮裝置及電腦可讀取的記錄媒體,00b1c9c9-51ef-4bc4-ac91-f1fab7a7d1e3
銀髮族腿部肌力訓練器,00b963ca-9ca3-4737-baed-e5f371e27ba2
鎳鈷硫化物合成方法及其電極,010c45e0-47b8-44da-a0ec-37a58647f417
電解液添加劑,004c4ddf-e1cb-48ca-bd58-d74a834fec75
具物聯網之太陽能植物工廠整合裝置及方法,01146d01-f0b3-4e98-8d7e-e33cdd1208ef
光偵測裝置及使用該光偵測裝置之影像重建方法,01004f7e-b300-48ed-9bac-7829f4182592
動物腸內益生菌增加劑以及使用其之家畜腸內環境的改善方法,012cf4e1-22d0-4172-aea2-a80b3465038f
紅外線感應之動物滾輪運動平台,0154ec8b-02f5-4d87-bb37-1641f226f9ad
壓控振盪器,0185391a-7d24-4096-af45-b2b88330d5ca
聚矽氧改質聚胺基甲酸酯系纖維及其製造方法,01a32877-32c6-46da-8a3f-aefc07b81527
捕蚊裝置,01996efd-bc76-48d4-a2f1-68880bcbb2bf
用於評估寶石的光學性質之設備與方法,01a2c40e-1815-4e18-b19b-93db399e5b66
圓極化天線組件之增益平板,01791d77-2009-4d8f-8886-75425f743197
使用醣類之益生元口腔保健方法,019b505a-3a73-4c5d-a425-5d1baeaeaba0
半導體裝置及其製作方法,0497594a-b327-4487-97cb-e182aa6623a5
單晶製造裝置,04931339-5bd8-4b9d-8041-ef9217ee3a17
片螺素及其衍生物之製造方法,04a2c045-c634-419c-80df-667b487e0232
近場廣告推播系統及方法,04a328d5-4f62-41ca-a9a4-4082fd81358d
車輛計程服務系統及其方法,04ae65de-da9a-4465-a680-0715998f9c58
優化移動邊緣計算系統的方法和相關設備,051ded5c-a387-4d52-9f08-81ec62310f69
陶瓷材料及其製備方法,0502ddfe-4475-4a22-b586-64ba087be3a1
縮小化耦合線鼠圈式耦合器,023463b3-a149-4b58-b161-10aaed865482
傘體除水裝置,023d72bc-7569-48b9-9b73-ca71512999a5
導熱材料、散熱器、散熱片、製造散熱器的方法及製造導熱材料的方法,02305252-a0de-49a5-8190-d2602ea93025
用於移載工件的夾爪,02598afe-d476-46de-a28b-08a7ef022efe
指觸介面之輸入裝置、系統及其方法,025b40d6-9a51-4daa-b7fd-5c8ff290a900
靜電偵測記錄方法,026996ec-cae1-4de9-84cc-5c40200deaa4
金針乾燥方法及金針乾燥前處理方法,026d1592-7e5e-4042-9c21-9a56e0ffd49c
濕式擦拭布,05ad42f7-43a0-4992-965b-98e1c75fb276
ＣＤ１４拮抗分子用於治療癌症,0592af84-281e-4195-9503-454db83a342a
樓梯間走道燈之開啓維持計時控制裝置,05be7590-053b-4657-b041-d181dd909b78
濕式蝕刻清洗台排氣異丙醇吸附濾網,058830e7-4c27-44a7-882c-bb09ca626745
進給系統之自動預壓裝置,059829d7-f51d-411e-8662-890f91a745c4
動作感測裝置,059b1cf8-bbf8-41ce-a765-2aa793623bdc
可倒踩控制電動助行車之大飛輪盤倒轉之裝置,059b89bc-1738-4e0c-8555-af5d4178df7b
獨立微電網中兩分隔區域之同步方法,05d83853-12d8-4b60-add8-f5548a5f2bac
可調整之壁掛式發電裝置及其控制方法,05283bcb-40e5-471a-91b9-7fb39658bf30
半導體裝置,0521bc13-ce33-4915-b0fe-3f9db890f4b0
處理用於非執照頻帶的通訊運作的裝置及方法,05f86f23-8b20-44f7-a6f0-91a9618ef9a2
檢測試片製造裝置及製造方法,05fdbe14-7f3d-42f0-95da-793e7f9235b3
能夠釋放鍛造件應力之鍛造方法及系統,03ca3f22-090c-4ca3-b08e-cf6d6fd1d95b
電化學蝕刻設備,03ad3401-7602-4a61-92a2-7c2ef03a0e42
硫－碳材料複合體、鋰硫二次電池用正極材料及鋰硫二次電池,03cba2c7-374d-4de4-b764-d8ecc1330a55
鋰離子電池隔離膜及其製造方法與鋰離子電池,03ccb24d-cf58-461c-9e3e-118c11f7c93b
高分子化合物及其製造方法、包含該化合物之有機半導體材料以及包含該化合物之有機太陽能電池,046778c7-5da3-43f9-8823-a9064a978142
電路結構,043ce5fd-9187-49c8-b0ef-b7b1589df2e1
用於藥物遞送之熱敏性可注射型水凝膠,044a55cc-3ddc-42ac-9fad-efa4b9ac33e3
具多孔結構之二氧化碳感測器及其製造方法,0463aeb3-2f15-498e-a96b-b350f5cc461a
一種快速純化木麻黃素之方法,047a3ee2-0e01-4a60-b6ec-c8b5cda1ea10
具智能調節之控制系統,0478fcf6-f59d-47aa-944c-f2e8b900b5bf
自動加熱之嬰幼兒洗澡盆,047962d6-065e-4d50-acb8-8214570fd3d4
智能窗戶裝置,03dafe91-3fa1-49da-81df-1495dd1b2bef
乳酸菌蛋捲的組成配方及製作方法,0454a42c-61fe-4dbb-a13f-73c0900f6983
平滑鑽石表面及形成其之ＣＭＰ法,0454b96b-f99d-4c24-9ebc-f0f3151a0bb3
隧道變形之立體影像量測方法及其裝置,042b64d7-81a8-43a9-a2d2-960bec0093b4
發燒疫情監測系統及其監測方法,0450b17d-ddbd-4c78-9782-26ea3172c7c2
可調預壓自潤滑塊模組,04361b96-197e-4e91-8889-37044f00674d
具氧化石墨烯複合材料薄膜的表面增強拉曼散射感測基片及其製備方法,067f4274-a028-4909-8d64-7d670d990c75
應用於雲端運算環境的近場通訊認證系統與方法,06801df4-c64d-4289-ab65-c4681ed2b246
具有滑動式二階遞迴傅立葉轉換的頻域適應性濾波系統,06611b20-2d39-432d-a4f6-fcea5afb90a7
護理人力媒合系統與方法,0679483e-1fd0-4ae0-a5e8-9c555625e58b
電腦寫字感測系統,0628bc8b-c394-4494-b202-25b51ae0c13d
藉由催化劑溶液之奈米碳管混合材料的簡易製備,060ecd84-1885-4c97-99ff-94abb52cf6ff
覆蓋玻璃介質與金屬反射板增益提升天線,061d0e24-a607-49c3-a030-aa128c697fd2
用於電弧植釘銲接之二氧化鈦基質的引弧劑,06876600-eaa5-4852-bfa0-0e448803e83c
多孔性薄膜的製備方法、乳化元件及乳化裝置,0642d207-39fe-438e-b910-35660fb4a6db
水氣阻隔積層體、水氣阻隔結構體，及發光裝置,01c0060e-3d5d-4aed-a391-1499a6d5d578
B型肝炎核心蛋白質調節劑,01c6c101-771f-4193-b220-e10e216edba1
手扶梯殺菌裝置,01ac0dc8-aa37-4cc6-9208-d7ae82213b33
電極片,01fe0fbc-6639-4e9a-8951-e9140b242c0f
基於間接能帶隙半導體奈米晶體之大面積發光太陽能集光器,02059eb8-c989-4292-858a-1a5e3e84a1fc
車用安全座椅,01c79904-e2e3-4939-bada-993a9b4ef6d9
連續磁性脈衝產生裝置,01c71e79-ce8a-4bdb-9502-290544e52368
植物性凝態優格及其製造方法,024a2550-a421-497c-98bb-59b95e2d5e54
半導體元件的製備方法,06a7ff39-f54a-4c02-8d8b-0a3e672fbdde
電化學放電加工裝置,06ccbccb-a90c-47c2-b20e-ac183f998f87
準徑向偏極光之表面電漿激發裝置及其成像方法,06ccd464-5b5c-4634-9d85-b70e38d12bb0
牙科鈦金屬冠表層製備氧化錫陶瓷薄膜之陰極電化學方法,068ed94c-f3d4-4cfa-993c-2b2e69c25774
軸承檢查裝置,06c6c3d1-97cc-47f6-a07d-2d3a53e81c30
鈣鈦礦結構基太陽能電池,06bd98b7-2776-4a31-8cb9-e871a08a4f73
一種超臨界流體無水染色機的增壓系統,06a3ca99-8cc3-4421-8ca5-852729a6529c
英文發音學習板,06a3d002-3d93-4a92-8e15-87833dde2f32
多色色彩選別機構,06deb94d-7950-459c-abb1-6ce5e2a64dd9
白光硒化鎘奈米晶的製備方法及使用白光硒化鎘奈米晶之白光發光裝置,05d0ae81-b37b-4766-9b7b-c41afe6ab94f
奈米異質結構、其製備方法及應用其之氣體感測器,05c4ce16-5d99-440f-b5aa-c1dabb24855c
以距離參數調校圖形正確性之３Ｄ環車影像系統,050cb1a1-6554-4df6-a0c3-5f70a0330de1
固體電解質及電池,04f6c288-51b1-41b3-a294-37f3562ac5ed
生理預測系統,05aa297e-aee2-4ab4-ae47-d1fb452ac169
摺疊收納助行器,058d1c5c-638c-4829-b4af-0a01eb675075
葉綠素拓印電極的製備方法,06025812-b816-4faf-a2f7-5011b7855f34
釀酒酵母菌株突變株、其用途及應用其之紅葡萄酒釀造方法,06034465-98d4-46fc-be7f-c97879b2c1db
用於放射治療中掃描式離子束量測的偵測器,05dab6e7-2739-4595-8fdc-4741dd0fa8f2
用於治療多發性骨髓瘤之方法,0613f9b8-f6ba-4663-9326-45cbea01fe98
一種電解液以及鋰離子電池,06628c60-35c8-44c6-9aa0-3919ca9cfae5
光取出裝置,0662d435-d9b0-4861-b686-1b94239fd676
無線電磁波集電系統及其方法,11bf44ad-23ab-4e5b-9a92-8fb917084a85
投影互動方法及其系統,11e56227-fc9e-4a25-81fb-7f956b9083e0
黑至透明電致色變元件,1181834a-63a1-46a3-bd55-92c100840a9d
用於生理訊號之事件相依傳遞熵動態變化方法,1184e8dc-f70e-43c0-ab22-743b37a7a96e
金屬氫氧化物－海藻酸微粒的製備方法,118e5114-12c0-4aef-9277-6da4cb73974c
構造體觸媒的製造方法以及使用構造體觸媒的氫氣的製造方法,11b9e51f-461b-4f34-9ba7-aa2e17b9a789
辨識商品以顯示商品資訊之系統及其方法,11b10fdd-b9bd-4e8e-88f6-25ec9ec77a3c
工具機具殘餘使用壽命預測系統及其方法,116efb04-28e5-4265-8aad-d614b9fe332b
通訊接收裝置、其訊號接收方法、訊號處理方法及訊號傳送方法,11776030-27e6-455f-9318-2e5648e6b196
製備高分子球的方法,117a987c-aaa1-4e64-92b4-ac4b260fcbd8
前體脂質體睪固酮調配物,1185d466-1c15-4270-ac2e-8407f7610e32
家扶中心管理系統,1197aac4-9694-46a1-a728-b54226f609b5
偵測對包括耦接到用以控制實體程序的至少一感測器及/或致動器的至少一運算裝置之網路實體系統的網路攻擊之方法,11abe027-3bcc-4e83-bbc7-2a232d1891af
碳化多胺粒子及其用途,11d2c116-d0ac-40d0-bc34-ed5e8ff26db0
精油組合物應用於製備抗菌劑的用途,11aaa64f-0e28-4f4e-ace9-3de32e183d5d
具最大功率追蹤之無線電力傳輸快速充電系統及方法,11943589-5391-4ac8-9757-4bd029746819
超音波震盪清洗淨水器,1190dc34-8387-4f1d-992b-d381a79cff56
奈米碳材的製造方法,11daa554-e4df-4a6f-90cb-b79189b16901
蓄光體及蓄光元件,0ffa93ce-9b3a-450c-acb5-1620fd544771
眼表面疼痛緩解方法和實施其之裝置,0ffd169a-93d1-4eaf-8815-a158917fbf86
超音波傳感裝置,1022a14a-7543-424f-bb8f-ce3246b68100
晶片電阻端電極結構,10274cc1-2923-4700-a7d6-bb1cf64cf349
捲收衣架裝置,101cdb5b-1ff3-40ef-b613-9106c0658238
內視裝置及其使用方法,10b2f23b-4956-4463-ad90-d7ecdb738609
可攜式電子裝置,10a1124a-5cc0-4933-b7b3-957b13527785
冷凍水餃、鍋貼計數送出裝置,12e57870-9404-4ec0-91b0-0e5f15b682a9
轉譯抑制方法及轉譯抑制劑,12df13c2-25f0-4354-b63d-c44d8b43799c
脊椎經皮穿刺導引系統與穿刺方位規劃方法,1222f6dc-7a1c-4c60-800f-19f6665e9faa
電解槽控制系統,126bc552-3b39-422f-9c87-3339494a0df3
可改變發電功率之風力發電機,126c1e62-6df1-4ab7-a44a-8e32940a8c7c
橡膠與金屬的接著促進劑、橡膠組成物及輪胎,12f8b813-6892-4a1d-991c-d604d0d9b39c
外顯式即時救災警示系統之裝置與方法,12c5e963-b249-4d88-a269-959250471c44
黏膜疫苗用佐劑,12700315-20a5-49a9-aecb-f5fa9e7c0164
針對羧酸基團的快速衍生方法及肉鹼類化合物的分析方法,0f3f8fe2-b7b9-478a-934b-9af19607a1c5
複合奈米纖維膜的製造設備及其製造方法,10bfe095-35f7-482f-ac49-e8c7523c8013
用於製作生物晶片的點印設備,10c1b8ac-2587-4c54-9ccf-2597ad8e73f1
基於大小及數目之組合分析母體血漿以偵測胎兒亞染色體畸變,10bc7902-f255-43c3-b1b3-0dd1706a38f3
車燈構造及其基座,113b60a7-58e9-4530-bc45-c31bcfdb94f5
漂浮花盆,113deb4b-e2ba-44ff-ad47-7e85904ebef7
擠製金屬管的模具結構,10fc1c64-42f0-413b-a782-ec9b29730347
化合物用於製備治療不正常乙型-澱粉樣蛋白聚集類疾病之醫藥組成物之用途,111f476b-c1fb-4e98-bbf8-645c6131ffa4
無線傳輸代碼轉譯裝置,11343506-d3e0-4812-8b8f-61cbab751526
用於奈米結構化碳化物化合物之碳化物-至-碳轉化的方法、裝置及電極,116bd2c7-cd3c-47e2-9ce5-0260524b3a97
精密研磨液中大雜質顆粒的全像偵測及特徵化技術,1217bd00-6f56-461c-8683-641ee0f04b1b
一種檢測子宮內膜異位症之方法與其應用,12193950-d024-458c-aecf-0ae2b0a28ce6
可拉伸之電晶體元件,122a9fb3-766d-439c-b2f3-e53e7f71599e
腦梗塞的治療藥,122e488e-795d-445f-979e-a682cec6d5f7
檢測模組及其運作方法,13d8256c-090f-4cbc-abaf-c3aa2a0573db
製造奈米線之方法,13f028ce-d204-4294-ab48-3c8463560cd5
利用三維擬真火災模擬分析木構物炭化深度方法,13ef7700-795d-4af5-8320-a1ec4e0d80e2
以半導體為基礎之光學系統及製造其之方法,137fc30a-0ace-41a4-ae8f-3e22a9ec4a11
製造優化結構之方法,13c67265-4d19-484b-b9a8-9876eb5fa05a
磁性金屬二維奈米片及其製造方法,13bab9b2-8957-4942-b3a9-ed1b971cf32f
膜透過性之具肽鏈之多糖衍生物,13b78695-313f-4a1c-a331-2a05a004d7b9
